3.6216 , 8.6661 , -2.8073 , -0.44699 , 7.72158188453956 , -20.088661143820083 , -19.15070730419836 , 0.0
4.5459 , 8.1674 , -2.4586 , -1.4621 , 4.207716451727009 , -5.351715288367561 , -7.179570406375323 , 0.0
3.866 , -2.6383 , 1.9242 , 0.10645 , -11.568982684102636 , -14.655699081055802 , 16.602233554565267 , 0.0
3.4566 , 9.5228 , -4.0112 , -3.5944 , 17.753228253816417 , -16.556442524813516 , -18.02413311884301 , 0.0
0.32924 , -4.4552 , 4.5718 , -0.9888 , -28.068049824547636 , 0.8780524124316322 , -27.29880099969741 , 0.0
4.3684 , 9.6718 , -3.9606 , -3.1625 , -20.739097679954654 , 27.153232477703433 , -13.165305518778379 , 0.0
3.5912 , 3.0129 , 0.72888 , 0.56421 , 25.48322266684692 , 23.12902289229354 , -28.622410849451345 , 0.0
2.0922 , -6.81 , 8.4636 , -0.60216 , -4.849962276815983 , -23.50943565955045 , -14.91573304131569 , 0.0
3.2032 , 5.7588 , -0.75345 , -0.61251 , -10.1100874643709 , 9.403606189557003 , 5.768779182870944 , 0.0
1.5356 , 9.1772 , -2.2718 , -0.73535 , 21.76250993285536 , 11.495741108444903 , -27.9719439795729 , 0.0
1.2247 , 8.7779 , -2.2135 , -0.80647 , 0.23181395528886384 , 16.000045213380822 , 18.37088786737116 , 0.0
3.9899 , -2.7066 , 2.3946 , 0.86291 , 23.30356428482952 , -19.977014512879904 , -6.054134541296271 , 0.0
1.8993 , 7.6625 , 0.15394 , -3.1108 , -12.192887633032854 , 5.2861854842174765 , 5.61302635704488 , 0.0
-1.5768 , 10.843 , 2.5462 , -2.9362 , -8.249863301548238 , -3.776266051961837 , 16.76888980163674 , 0.0
3.404 , 8.7261 , -2.9915 , -0.57242 , 2.0675863599237516 , 18.015170924263657 , -5.989903912155384 , 0.0
4.6765 , -3.3895 , 3.4896 , 1.4771 , 10.300935138715857 , 1.9055719641468478 , 25.970828390697463 , 0.0
2.6719 , 3.0646 , 0.37158 , 0.58619 , -4.975766721670077 , 1.6584434139647435 , 8.64313975409474 , 0.0
0.80355 , 2.8473 , 4.3439 , 0.6017 , -18.814264187896505 , 26.700831090167313 , 7.669985629615994 , 0.0
1.4479 , -4.8794 , 8.3428 , -2.1086 , -4.223527100238613 , 4.853609535666216 , 12.152630099774491 , 0.0
5.2423 , 11.0272 , -4.353 , -4.1013 , -27.979648515440292 , -2.4975781673838853 , -13.88274676349112 , 0.0
5.7867 , 7.8902 , -2.6196 , -0.48708 , 3.2625303730143287 , -6.31618502235083 , -0.40112886821857074 , 0.0
0.3292 , -4.4552 , 4.5718 , -0.9888 , -29.769330508449762 , -12.012649145382849 , 7.233531997112635 , 0.0
3.9362 , 10.1622 , -3.8235 , -4.0172 , -14.803935994451827 , -6.781113370995165 , 4.459676629207337 , 0.0
0.93584 , 8.8855 , -1.6831 , -1.6599 , 25.472929462854182 , 15.308597545041671 , 17.471029523300764 , 0.0
4.4338 , 9.887 , -4.6795 , -3.7483 , -18.00518283937849 , -10.373836927821078 , -20.331791593014536 , 0.0
0.7057 , -5.4981 , 8.3368 , -2.8715 , 7.853559641243088 , -24.620054457373417 , -13.392005667941365 , 0.0
1.1432 , -3.7413 , 5.5777 , -0.63578 , 15.520629656889803 , -6.149474649825606 , 21.67459393840246 , 0.0
-0.38214 , 8.3909 , 2.1624 , -3.7405 , -22.595724003866003 , 20.825598253989526 , -10.192548241606104 , 0.0
6.5633 , 9.8187 , -4.4113 , -3.2258 , 25.948405257036953 , -24.22015627179134 , 11.546399968769045 , 0.0
4.8906 , -3.3584 , 3.4202 , 1.0905 , 11.936312814104717 , -28.095303265354957 , -14.416473605689523 , 0.0
-0.24811 , -0.17797 , 4.9068 , 0.15429 , -2.713724541246169 , -26.849460679055955 , -6.798134005512463 , 0.0
1.4884 , 3.6274 , 3.308 , 0.48921 , 25.367287984061 , 22.39528985558119 , -27.689302018291663 , 0.0
4.2969 , 7.617 , -2.3874 , -0.96164 , -18.383300389130003 , -29.20813576193 , 1.7930092117587577 , 0.0
-0.96511 , 9.4111 , 1.7305 , -4.8629 , 28.2328267046379 , -17.504669080824108 , -2.6340853938057016 , 0.0
-1.6162 , 0.80908 , 8.1628 , 0.60817 , -0.4835839780500777 , 14.646359676853095 , 20.737578740768406 , 0.0
2.4391 , 6.4417 , -0.80743 , -0.69139 , 13.694442642522937 , -5.858146554628021 , -20.928856195310676 , 0.0
2.6881 , 6.0195 , -0.46641 , -0.69268 , -13.782717537003933 , -13.948610268512219 , -9.294333334767877 , 0.0
3.6289 , 0.81322 , 1.6277 , 0.77627 , 4.754365819390351 , 19.688830237890116 , 12.587591732167745 , 0.0
4.5679 , 3.1929 , -2.1055 , 0.29653 , -4.967181358277628 , -11.848120500034891 , 13.201313000406913 , 0.0
3.4805 , 9.7008 , -3.7541 , -3.4379 , 8.35120561918653 , 23.146389501107166 , 12.513529277954127 , 0.0
4.1711 , 8.722 , -3.0224 , -0.59699 , 0.10957611626181318 , 19.58982553054318 , -7.890160431245473 , 0.0
-0.2062 , 9.2207 , -3.7044 , -6.8103 , 9.29848699565732 , 12.89693793622724 , 12.572844288277409 , 0.0
-0.0068919 , 9.2931 , -0.41243 , -1.9638 , 23.285195718182273 , 17.361179244190183 , -4.606530792780916 , 0.0
0.96441 , 5.8395 , 2.3235 , 0.066365 , -23.821999826157 , 20.70745864594656 , 13.112740492719631 , 0.0
2.8561 , 6.9176 , -0.79372 , 0.48403 , 7.944655044083781 , -29.067356722391644 , -21.073219391628268 , 0.0
-0.7869 , 9.5663 , -3.7867 , -7.5034 , 19.215052410436158 , -12.158033516815681 , 10.905074291294653 , 0.0
2.0843 , 6.6258 , 0.48382 , -2.2134 , -25.201693111841458 , 14.568104097518834 , -5.982773822677203 , 0.0
-0.7869 , 9.5663 , -3.7867 , -7.5034 , 29.365886719435288 , -13.638346623458112 , 7.4404021658755966 , 0.0
3.9102 , 6.065 , -2.4534 , -0.68234 , -10.23877658034949 , 22.808702807684405 , -8.992195948818846 , 0.0
1.6349 , 3.286 , 2.8753 , 0.087054 , 12.289948836435954 , -21.648955780246336 , -19.500204988668283 , 0.0
4.3239 , -4.8835 , 3.4356 , -0.5776 , 2.9053898672302907 , 25.00399924906086 , -25.57273228721794 , 0.0
5.262 , 3.9834 , -1.5572 , 1.0103 , 11.604901031934617 , 6.073169499152215 , 9.762933366270538 , 0.0
3.1452 , 5.825 , -0.51439 , -1.4944 , 1.3084953097121748 , -14.498507094511437 , 5.57906100403563 , 0.0
2.549 , 6.1499 , -1.1605 , -1.2371 , 12.622857290461319 , 20.435487698782012 , 22.96901895436897 , 0.0
4.9264 , 5.496 , -2.4774 , -0.50648 , 28.704902216229335 , 14.238339005088932 , 0.45778093088937766 , 0.0
4.8265 , 0.80287 , 1.6371 , 1.1875 , -23.371037493219617 , 6.595430333913228 , -5.914834381687417 , 0.0
2.5635 , 6.7769 , -0.61979 , 0.38576 , 4.550309981845061 , 25.22628289616796 , 16.351266923323642 , 0.0
5.807 , 5.0097 , -2.2384 , 0.43878 , 14.224401832457204 , 4.237837380630516 , -27.849485430575708 , 0.0
3.1377 , -4.1096 , 4.5701 , 0.98963 , 3.7659739348877324 , 25.184436234692434 , 1.3207524136050743 , 0.0
-0.78289 , 11.3603 , -0.37644 , -7.0495 , -19.4283597150065 , 21.16279109605253 , -20.14736396660021 , 0.0
2.888 , 0.44696 , 4.5907 , -0.24398 , 18.455258885896903 , -8.388739228064303 , -13.35028206958826 , 0.0
0.49665 , 5.527 , 1.7785 , -0.47156 , -26.25234875858663 , 2.574166421127785 , 12.34949360907509 , 0.0
4.2586 , 11.2962 , -4.0943 , -4.3457 , 23.197050335767557 , 29.216293906714178 , 4.461269003219407 , 0.0
1.7939 , -1.1174 , 1.5454 , -0.26079 , 22.885514317344203 , 20.35516318131978 , -18.012348656098787 , 0.0
5.4021 , 3.1039 , -1.1536 , 1.5651 , 16.514772028858083 , -3.4228567828908503 , 28.166338688754344 , 0.0
2.5367 , 2.599 , 2.0938 , 0.20085 , 20.808248077191514 , -6.099600998536605 , 18.516883822804218 , 0.0
4.6054 , -4.0765 , 2.7587 , 0.31981 , 28.661365461465905 , 23.032213437922763 , 28.617393626512317 , 0.0
2.4235 , 9.5332 , -3.0789 , -2.7746 , -11.279410142131294 , -27.130933841095068 , -15.288182032582164 , 0.0
1.0009 , 7.7846 , -0.28219 , -2.6608 , 5.662275833493695 , -24.90542398723271 , -18.561925765600016 , 0.0
0.12326 , 8.9848 , -0.9351 , -2.4332 , 4.413037050366512 , 29.938603874034882 , 26.331884096354422 , 0.0
3.9529 , -2.3548 , 2.3792 , 0.48274 , 19.07643163549959 , 16.017902618507932 , -25.010255484646557 , 0.0
4.1373 , 0.49248 , 1.093 , 1.8276 , -17.2830834405134 , 18.536972431561004 , -13.006764749014781 , 0.0
4.7181 , 10.0153 , -3.9486 , -3.8582 , 27.02655102647887 , -2.21949471130457 , -13.03268440865342 , 0.0
4.1654 , -3.4495 , 3.643 , 1.0879 , 18.555715823248562 , 12.104532417909589 , 14.603984979935476 , 0.0
4.4069 , 10.9072 , -4.5775 , -4.4271 , -25.40931153549227 , 29.718115382846698 , 25.25078477393454 , 0.0
2.3066 , 3.5364 , 0.57551 , 0.41938 , -21.4097899084648 , 25.587566693776587 , 27.563920789147595 , 0.0
3.7935 , 7.9853 , -2.5477 , -1.872 , 12.276941718354081 , 16.591698030179963 , 19.63196584470957 , 0.0
0.049175 , 6.1437 , 1.7828 , -0.72113 , 26.957641367826334 , -16.54000588437995 , 9.9042241926483 , 0.0
0.24835 , 7.6439 , 0.9885 , -0.87371 , 10.10393881254437 , 7.9240107728152935 , 28.999589288255763 , 0.0
1.1317 , 3.9647 , 3.3979 , 0.84351 , 0.2687252239960465 , -14.192020909656243 , -24.843913451687584 , 0.0
2.8033 , 9.0862 , -3.3668 , -1.0224 , 1.0010846531221702 , 26.00929569730799 , 2.4876850416656637 , 0.0
4.4682 , 2.2907 , 0.95766 , 0.83058 , -10.34750260735936 , 22.668478892152393 , 12.988153296638991 , 0.0
5.0185 , 8.5978 , -2.9375 , -1.281 , 3.698567734016045 , -17.536359152189316 , -15.699981309860746 , 0.0
1.8664 , 7.7763 , -0.23849 , -2.9634 , -19.922350821492792 , 9.596342862974993 , 8.830867677523834 , 0.0
3.245 , 6.63 , -0.63435 , 0.86937 , -10.523705351664631 , 3.2785895919556793 , 1.293587963911996 , 0.0
4.0296 , 2.6756 , 0.80685 , 0.71679 , -1.7783424251645812 , 27.1151051745328 , -0.17539290751721026 , 0.0
-1.1313 , 1.9037 , 7.5339 , 1.022 , -25.680993094163014 , 19.867156655389685 , 25.837288021826964 , 0.0
0.87603 , 6.8141 , 0.84198 , -0.17156 , 11.125967109356118 , 16.55244314743082 , 26.08868626968308 , 0.0
4.1197 , -2.7956 , 2.0707 , 0.67412 , 6.351922258266917 , 20.82111098255595 , -0.07551916639805611 , 0.0
3.8027 , 0.81529 , 2.1041 , 1.0245 , 28.38547320779074 , -14.542049270364991 , 17.79028620877734 , 0.0
1.4806 , 7.6377 , -2.7876 , -1.0341 , 18.19853472627647 , -25.179533149326993 , 10.3967773964728 , 0.0
4.0632 , 3.584 , 0.72545 , 0.39481 , -21.057201214053013 , 13.286446113590728 , 1.6283080096072808 , 0.0
4.3064 , 8.2068 , -2.7824 , -1.4336 , 9.748853516679212 , 25.04130858296066 , 19.87925260362561 , 0.0
2.4486 , -6.3175 , 7.9632 , 0.20602 , 25.329086907475933 , -24.24160749681147 , 24.54330751957474 , 0.0
3.2718 , 1.7837 , 2.1161 , 0.61334 , 18.849912181309342 , 16.300062318236392 , 27.900186680644104 , 0.0
-0.64472 , -4.6062 , 8.347 , -2.7099 , 28.173552998942448 , -13.614856350724818 , 10.764807349187272 , 0.0
2.9543 , 1.076 , 0.64577 , 0.89394 , -9.284910037172097 , -2.0710719944215548 , 12.326723299841149 , 0.0
2.1616 , -6.8804 , 8.1517 , -0.081048 , 25.860904818639746 , 25.838120023768838 , 4.252981808881316 , 0.0
3.82 , 10.9279 , -4.0112 , -5.0284 , -22.362585575168875 , 19.134730314707426 , -27.23225464260145 , 0.0
-2.7419 , 11.4038 , 2.5394 , -5.5793 , 26.573808676507056 , -2.9175185664272227 , -3.937240264731116 , 0.0
3.3669 , -5.1856 , 3.6935 , -1.1427 , 29.944374087458726 , 21.12175389649302 , -10.170059475817123 , 0.0
4.5597 , -2.4211 , 2.6413 , 1.6168 , 2.162129143097758 , 15.384997816360894 , 23.57684166644399 , 0.0
5.1129 , -0.49871 , 0.62863 , 1.1189 , -11.01335683591557 , 26.076263639371007 , -29.072569205673172 , 0.0
3.3397 , -4.6145 , 3.9823 , -0.23751 , -18.899945189680814 , -24.11890664910446 , 13.15328929526769 , 0.0
4.2027 , 0.22761 , 0.96108 , 0.97282 , -20.714658866989524 , -10.631849662165912 , -17.186589910692494 , 0.0
3.5438 , 1.2395 , 1.997 , 2.1547 , 29.83717288852516 , 28.46176167108952 , -15.875546918429562 , 0.0
2.3136 , 10.6651 , -3.5288 , -4.7672 , -25.429958447236075 , -0.14076751328892811 , -24.253060858964368 , 0.0
-1.8584 , 7.886 , -1.6643 , -1.8384 , -28.886862258348366 , 4.650551450297783 , 24.22121304812434 , 0.0
3.106 , 9.5414 , -4.2536 , -4.003 , -4.454975481664928 , 7.663875742303233 , -27.726173089860456 , 0.0
2.9163 , 10.8306 , -3.3437 , -4.122 , 9.168081231709834 , 17.245800350903025 , 3.8324988142379155 , 0.0
3.9922 , -4.4676 , 3.7304 , -0.1095 , 10.892805275472945 , -16.95121206865433 , -5.9531003138926835 , 0.0
